Name,City,Product,Quantity,Price,Name,City,Product,Quantity,Price
Eve,Tokyo,Phone,9,215,Eve,Tokyo,Phone,9,215
David,Sydney,Tablet,7,427,David,Sydney,Tablet,7,427
Eve,Berlin,Tablet,6,482,Eve,Berlin,Tablet,6,482
Alice,London,Laptop,7,888,Alice,London,Laptop,7,888
Frank,Tokyo,Keyboard,2,794,Frank,Tokyo,Keyboard,2,794
Frank,Sydney,Keyboard,5,389,Frank,Sydney,Keyboard,5,389
Charlie,London,Phone,2,415,Charlie,London,Phone,2,415
Bob,Tokyo,Keyboard,9,768,Bob,Tokyo,Keyboard,9,768
David,Sydney,Monitor,9,547,David,Sydney,Monitor,9,547
Bob,Sydney,Tablet,7,968,Bob,Sydney,Tablet,7,968
Frank,Tokyo,Tablet,6,237,Frank,Tokyo,Tablet,6,237
Frank,New York,Keyboard,8,508,Frank,New York,Keyboard,8,508
David,Berlin,Mouse,3,770,David,Berlin,Mouse,3,770
Frank,Tokyo,Phone,10,476,Frank,Tokyo,Phone,10,476
Frank,London,Tablet,2,762,Frank,London,Tablet,2,762
Eve,Berlin,Laptop,5,189,Eve,Berlin,Laptop,5,189
Frank,New York,Tablet,6,488,Frank,New York,Tablet,6,488
Frank,Sydney,Tablet,2,623,Frank,Sydney,Tablet,2,623
David,Paris,Laptop,6,104,David,Paris,Laptop,6,104
Bob,Sydney,Tablet,9,569,Bob,Sydney,Tablet,9,569
Bob,Tokyo,Tablet,6,324,Bob,Tokyo,Tablet,6,324
Charlie,New York,Tablet,3,574,Charlie,New York,Tablet,3,574
Bob,London,Phone,10,284,Bob,London,Phone,10,284
Frank,Tokyo,Tablet,6,377,Frank,Tokyo,Tablet,6,377
Frank,Tokyo,Monitor,3,832,Frank,Tokyo,Monitor,3,832
Charlie,Berlin,Tablet,9,154,Charlie,Berlin,Tablet,9,154
Bob,London,Monitor,8,376,Bob,London,Monitor,8,376
Bob,Berlin,Tablet,7,794,Bob,Berlin,Tablet,7,794
Eve,Paris,Mouse,5,514,Eve,Paris,Mouse,5,514
Charlie,Paris,Keyboard,5,948,Charlie,Paris,Keyboard,5,948
Charlie,New York,Keyboard,3,667,Charlie,New York,Keyboard,3,667
Frank,Berlin,Mouse,1,610,Frank,Berlin,Mouse,1,610
Frank,New York,Monitor,7,707,Frank,New York,Monitor,7,707
Bob,Tokyo,Laptop,2,110,Bob,Tokyo,Laptop,2,110
Frank,Tokyo,Phone,7,976,Frank,Tokyo,Phone,7,976
David,London,Keyboard,5,909,David,London,Keyboard,5,909
Alice,Paris,Mouse,5,239,Alice,Paris,Mouse,5,239
Charlie,London,Keyboard,1,921,Charlie,London,Keyboard,1,921
Bob,New York,Keyboard,7,690,Bob,New York,Keyboard,7,690
Frank,Sydney,Tablet,4,416,Frank,Sydney,Tablet,4,416
David,Sydney,Monitor,3,210,David,Sydney,Monitor,3,210
David,Berlin,Monitor,6,597,David,Berlin,Monitor,6,597
Bob,London,Keyboard,4,433,Bob,London,Keyboard,4,433
Charlie,Paris,Laptop,6,509,Charlie,Paris,Laptop,6,509
Eve,Tokyo,Keyboard,8,181,Eve,Tokyo,Keyboard,8,181
Alice,Paris,Mouse,9,813,Alice,Paris,Mouse,9,813
Alice,Sydney,Monitor,8,751,Alice,Sydney,Monitor,8,751
David,Paris,Laptop,9,228,David,Paris,Laptop,9,228
Alice,Paris,Monitor,9,807,Alice,Paris,Monitor,9,807
Eve,Sydney,Mouse,10,331,Eve,Sydney,Mouse,10,331
Eve,Tokyo,Monitor,4,548,Eve,Tokyo,Monitor,4,548
Alice,Paris,Keyboard,4,229,Alice,Paris,Keyboard,4,229
Charlie,Sydney,Monitor,4,226,Charlie,Sydney,Monitor,4,226
David,Tokyo,Tablet,4,888,David,Tokyo,Tablet,4,888
Eve,Sydney,Mouse,5,575,Eve,Sydney,Mouse,5,575
Bob,London,Tablet,4,290,Bob,London,Tablet,4,290
David,Tokyo,Phone,5,565,David,Tokyo,Phone,5,565
Alice,Berlin,Tablet,9,605,Alice,Berlin,Tablet,9,605
Alice,Berlin,Monitor,5,824,Alice,Berlin,Monitor,5,824
David,Tokyo,Phone,6,114,David,Tokyo,Phone,6,114
Frank,Tokyo,Keyboard,6,277,Frank,Tokyo,Keyboard,6,277
Charlie,Tokyo,Monitor,4,284,Charlie,Tokyo,Monitor,4,284
Eve,London,Tablet,3,128,Eve,London,Tablet,3,128
Alice,Tokyo,Laptop,3,154,Alice,Tokyo,Laptop,3,154
Frank,Sydney,Phone,2,871,Frank,Sydney,Phone,2,871
Eve,New York,Monitor,3,222,Eve,New York,Monitor,3,222
Alice,Tokyo,Laptop,4,958,Alice,Tokyo,Laptop,4,958
Frank,New York,Monitor,10,346,Frank,New York,Monitor,10,346
Charlie,London,Keyboard,1,573,Charlie,London,Keyboard,1,573
Frank,New York,Tablet,8,568,Frank,New York,Tablet,8,568
Charlie,London,Monitor,9,429,Charlie,London,Monitor,9,429
Bob,Berlin,Phone,9,578,Bob,Berlin,Phone,9,578
Eve,Paris,Phone,4,335,Eve,Paris,Phone,4,335
Frank,Paris,Phone,4,225,Frank,Paris,Phone,4,225
Bob,Berlin,Monitor,6,588,Bob,Berlin,Monitor,6,588
David,Sydney,Keyboard,6,858,David,Sydney,Keyboard,6,858
Charlie,Sydney,Phone,7,428,Charlie,Sydney,Phone,7,428
Alice,Berlin,Keyboard,8,643,Alice,Berlin,Keyboard,8,643
Alice,Sydney,Phone,8,121,Alice,Sydney,Phone,8,121
Bob,Berlin,Monitor,3,604,Bob,Berlin,Monitor,3,604
Charlie,New York,Laptop,4,264,Charlie,New York,Laptop,4,264
David,London,Phone,1,972,David,London,Phone,1,972
Frank,New York,Laptop,1,696,Frank,New York,Laptop,1,696
David,Berlin,Mouse,10,755,David,Berlin,Mouse,10,755
Alice,Berlin,Tablet,7,440,Alice,Berlin,Tablet,7,440
David,New York,Tablet,3,691,David,New York,Tablet,3,691
David,Paris,Mouse,2,862,David,Paris,Mouse,2,862
Charlie,Sydney,Laptop,6,438,Charlie,Sydney,Laptop,6,438
Charlie,Paris,Monitor,3,869,Charlie,Paris,Monitor,3,869
Bob,London,Monitor,2,923,Bob,London,Monitor,2,923
Eve,Sydney,Laptop,4,795,Eve,Sydney,Laptop,4,795
Alice,New York,Phone,5,484,Alice,New York,Phone,5,484
David,Sydney,Monitor,1,565,David,Sydney,Monitor,1,565
David,Paris,Phone,8,767,David,Paris,Phone,8,767
Bob,Paris,Keyboard,4,680,Bob,Paris,Keyboard,4,680
David,London,Laptop,5,824,David,London,Laptop,5,824
Bob,Sydney,Mouse,7,973,Bob,Sydney,Mouse,7,973
Alice,Berlin,Phone,5,788,Alice,Berlin,Phone,5,788
Alice,New York,Laptop,1,441,Alice,New York,Laptop,1,441
David,Sydney,Tablet,1,287,David,Sydney,Tablet,1,287
Charlie,London,Monitor,7,960,Charlie,London,Monitor,7,960
Eve,Sydney,Phone,9,790,Eve,Sydney,Phone,9,790
Bob,Berlin,Phone,2,687,Bob,Berlin,Phone,2,687
Charlie,Sydney,Laptop,2,478,Charlie,Sydney,Laptop,2,478
Charlie,New York,Monitor,2,341,Charlie,New York,Monitor,2,341
Eve,New York,Mouse,1,156,Eve,New York,Mouse,1,156
Frank,Paris,Keyboard,5,412,Frank,Paris,Keyboard,5,412
Alice,Tokyo,Mouse,6,795,Alice,Tokyo,Mouse,6,795
David,Sydney,Phone,2,662,David,Sydney,Phone,2,662
Bob,Berlin,Mouse,6,339,Bob,Berlin,Mouse,6,339
David,Tokyo,Monitor,2,646,David,Tokyo,Monitor,2,646
Charlie,Berlin,Monitor,8,440,Charlie,Berlin,Monitor,8,440
Alice,Paris,Mouse,5,476,Alice,Paris,Mouse,5,476
Bob,Tokyo,Tablet,8,155,Bob,Tokyo,Tablet,8,155
Bob,Berlin,Keyboard,4,936,Bob,Berlin,Keyboard,4,936
Charlie,New York,Mouse,7,691,Charlie,New York,Mouse,7,691
David,Berlin,Tablet,10,328,David,Berlin,Tablet,10,328
Eve,Paris,Mouse,9,752,Eve,Paris,Mouse,9,752
Alice,Tokyo,Keyboard,2,684,Alice,Tokyo,Keyboard,2,684
Frank,Tokyo,Monitor,8,169,Frank,Tokyo,Monitor,8,169
David,Paris,Mouse,10,482,David,Paris,Mouse,10,482
Bob,Berlin,Tablet,7,696,Bob,Berlin,Tablet,7,696
Frank,Sydney,Phone,4,659,Frank,Sydney,Phone,4,659
Alice,London,Laptop,4,983,Alice,London,Laptop,4,983
Bob,London,Keyboard,5,621,Bob,London,Keyboard,5,621
Charlie,Tokyo,Keyboard,9,274,Charlie,Tokyo,Keyboard,9,274
Charlie,Paris,Mouse,7,436,Charlie,Paris,Mouse,7,436
Frank,Berlin,Phone,8,866,Frank,Berlin,Phone,8,866
Eve,Berlin,Phone,5,121,Eve,Berlin,Phone,5,121
David,London,Tablet,7,108,David,London,Tablet,7,108
Charlie,New York,Monitor,5,139,Charlie,New York,Monitor,5,139
Alice,Sydney,Keyboard,1,189,Alice,Sydney,Keyboard,1,189
David,Tokyo,Keyboard,9,763,David,Tokyo,Keyboard,9,763
Charlie,New York,Mouse,2,479,Charlie,New York,Mouse,2,479
David,Sydney,Monitor,3,128,David,Sydney,Monitor,3,128
Bob,Tokyo,Tablet,9,962,Bob,Tokyo,Tablet,9,962
Eve,Sydney,Laptop,10,803,Eve,Sydney,Laptop,10,803
Charlie,Berlin,Tablet,1,136,Charlie,Berlin,Tablet,1,136
Frank,Tokyo,Phone,4,750,Frank,Tokyo,Phone,4,750
Alice,New York,Phone,6,432,Alice,New York,Phone,6,432
Bob,Tokyo,Tablet,9,801,Bob,Tokyo,Tablet,9,801
Frank,London,Laptop,8,273,Frank,London,Laptop,8,273
Eve,Sydney,Keyboard,4,673,Eve,Sydney,Keyboard,4,673
Eve,New York,Tablet,7,673,Eve,New York,Tablet,7,673
Charlie,Sydney,Tablet,2,976,Charlie,Sydney,Tablet,2,976
Alice,London,Mouse,10,905,Alice,London,Mouse,10,905
Bob,Berlin,Mouse,2,676,Bob,Berlin,Mouse,2,676
Alice,Paris,Laptop,7,572,Alice,Paris,Laptop,7,572
Alice,Tokyo,Mouse,4,184,Alice,Tokyo,Mouse,4,184
Alice,Berlin,Tablet,9,336,Alice,Berlin,Tablet,9,336
Bob,Tokyo,Mouse,9,245,Bob,Tokyo,Mouse,9,245
Bob,Sydney,Tablet,4,567,Bob,Sydney,Tablet,4,567
Charlie,Tokyo,Tablet,3,290,Charlie,Tokyo,Tablet,3,290
Alice,Tokyo,Monitor,6,540,Alice,Tokyo,Monitor,6,540
Charlie,Berlin,Keyboard,9,970,Charlie,Berlin,Keyboard,9,970
Bob,Sydney,Laptop,9,600,Bob,Sydney,Laptop,9,600
Bob,New York,Laptop,8,472,Bob,New York,Laptop,8,472
Eve,Berlin,Phone,9,355,Eve,Berlin,Phone,9,355
Alice,Berlin,Phone,6,612,Alice,Berlin,Phone,6,612
Charlie,London,Monitor,2,301,Charlie,London,Monitor,2,301
David,Paris,Monitor,8,499,David,Paris,Monitor,8,499
Charlie,Tokyo,Phone,9,333,Charlie,Tokyo,Phone,9,333
Bob,Paris,Mouse,8,560,Bob,Paris,Mouse,8,560
Alice,Paris,Monitor,5,788,Alice,Paris,Monitor,5,788
David,New York,Phone,2,250,David,New York,Phone,2,250
Eve,Paris,Keyboard,10,612,Eve,Paris,Keyboard,10,612
Eve,London,Mouse,7,153,Eve,London,Mouse,7,153
David,London,Monitor,2,568,David,London,Monitor,2,568
David,New York,Mouse,1,594,David,New York,Mouse,1,594
Frank,Paris,Tablet,6,445,Frank,Paris,Tablet,6,445
Alice,New York,Mouse,7,945,Alice,New York,Mouse,7,945
Frank,Berlin,Tablet,4,703,Frank,Berlin,Tablet,4,703
Bob,Sydney,Monitor,7,113,Bob,Sydney,Monitor,7,113
Charlie,New York,Tablet,9,330,Charlie,New York,Tablet,9,330
Alice,Paris,Laptop,6,933,Alice,Paris,Laptop,6,933
Bob,New York,Keyboard,6,992,Bob,New York,Keyboard,6,992
Eve,London,Phone,5,953,Eve,London,Phone,5,953
Bob,Paris,Laptop,6,447,Bob,Paris,Laptop,6,447
Alice,Tokyo,Monitor,4,435,Alice,Tokyo,Monitor,4,435
Bob,Sydney,Phone,8,608,Bob,Sydney,Phone,8,608
Frank,London,Keyboard,3,500,Frank,London,Keyboard,3,500
David,Sydney,Phone,2,343,David,Sydney,Phone,2,343
Eve,Berlin,Monitor,7,605,Eve,Berlin,Monitor,7,605
Alice,New York,Mouse,3,289,Alice,New York,Mouse,3,289
Frank,London,Monitor,4,654,Frank,London,Monitor,4,654
Bob,Berlin,Monitor,6,651,Bob,Berlin,Monitor,6,651
Alice,Sydney,Monitor,3,326,Alice,Sydney,Monitor,3,326
Alice,Paris,Phone,10,541,Alice,Paris,Phone,10,541
Alice,Sydney,Keyboard,10,197,Alice,Sydney,Keyboard,10,197
Frank,Sydney,Mouse,8,253,Frank,Sydney,Mouse,8,253
Charlie,Paris,Laptop,3,592,Charlie,Paris,Laptop,3,592
David,Berlin,Mouse,5,126,David,Berlin,Mouse,5,126
Bob,Tokyo,Laptop,3,982,Bob,Tokyo,Laptop,3,982
David,New York,Mouse,3,641,David,New York,Mouse,3,641
Eve,Paris,Mouse,8,952,Eve,Paris,Mouse,8,952
Eve,London,Mouse,2,562,Eve,London,Mouse,2,562
Eve,Berlin,Phone,9,394,Eve,Berlin,Phone,9,394
Bob,Sydney,Keyboard,4,854,Bob,Sydney,Keyboard,4,854
Charlie,Sydney,Laptop,2,738,Charlie,Sydney,Laptop,2,738
Frank,Paris,Laptop,2,430,Frank,Paris,Laptop,2,430
Charlie,London,Laptop,2,622,Charlie,London,Laptop,2,622
Charlie,New York,Laptop,5,817,Charlie,New York,Laptop,5,817
Eve,Sydney,Tablet,8,797,Eve,Sydney,Tablet,8,797
David,Sydney,Keyboard,4,931,David,Sydney,Keyboard,4,931
Alice,Berlin,Keyboard,10,517,Alice,Berlin,Keyboard,10,517
Alice,London,Phone,9,831,Alice,London,Phone,9,831
Eve,Paris,Tablet,1,745,Eve,Paris,Tablet,1,745
David,Tokyo,Mouse,8,977,David,Tokyo,Mouse,8,977
David,New York,Phone,6,942,David,New York,Phone,6,942
David,Tokyo,Laptop,8,235,David,Tokyo,Laptop,8,235
Eve,Paris,Keyboard,7,878,Eve,Paris,Keyboard,7,878
Alice,Tokyo,Laptop,5,310,Alice,Tokyo,Laptop,5,310
Bob,Berlin,Mouse,1,896,Bob,Berlin,Mouse,1,896
Alice,Paris,Phone,3,124,Alice,Paris,Phone,3,124
Frank,Berlin,Phone,5,236,Frank,Berlin,Phone,5,236
Charlie,Paris,Phone,3,302,Charlie,Paris,Phone,3,302
Charlie,Berlin,Phone,10,120,Charlie,Berlin,Phone,10,120
Alice,New York,Laptop,2,784,Alice,New York,Laptop,2,784
Alice,London,Phone,6,225,Alice,London,Phone,6,225
Charlie,Berlin,Phone,6,948,Charlie,Berlin,Phone,6,948
Charlie,Berlin,Mouse,4,257,Charlie,Berlin,Mouse,4,257
Alice,London,Phone,3,391,Alice,London,Phone,3,391
Alice,New York,Keyboard,5,903,Alice,New York,Keyboard,5,903
David,Berlin,Monitor,8,928,David,Berlin,Monitor,8,928
Eve,Tokyo,Tablet,10,382,Eve,Tokyo,Tablet,10,382
Eve,Paris,Mouse,9,650,Eve,Paris,Mouse,9,650
Charlie,London,Monitor,8,130,Charlie,London,Monitor,8,130
Frank,London,Keyboard,7,750,Frank,London,Keyboard,7,750
Eve,Berlin,Monitor,8,202,Eve,Berlin,Monitor,8,202
Bob,Berlin,Mouse,4,682,Bob,Berlin,Mouse,4,682
David,New York,Phone,1,435,David,New York,Phone,1,435
Alice,Tokyo,Laptop,1,923,Alice,Tokyo,Laptop,1,923
David,Sydney,Phone,2,893,David,Sydney,Phone,2,893
Alice,Tokyo,Laptop,9,269,Alice,Tokyo,Laptop,9,269
Frank,London,Phone,6,716,Frank,London,Phone,6,716
David,London,Phone,1,405,David,London,Phone,1,405
Alice,Berlin,Mouse,7,102,Alice,Berlin,Mouse,7,102
Alice,Tokyo,Keyboard,7,630,Alice,Tokyo,Keyboard,7,630
Eve,Tokyo,Laptop,3,789,Eve,Tokyo,Laptop,3,789
Eve,New York,Laptop,9,579,Eve,New York,Laptop,9,579
Bob,New York,Laptop,3,876,Bob,New York,Laptop,3,876
Charlie,Paris,Laptop,2,413,Charlie,Paris,Laptop,2,413
Charlie,Paris,Keyboard,6,199,Charlie,Paris,Keyboard,6,199
Alice,New York,Monitor,10,837,Alice,New York,Monitor,10,837
Alice,Sydney,Laptop,10,260,Alice,Sydney,Laptop,10,260
Bob,Tokyo,Phone,1,748,Bob,Tokyo,Phone,1,748
Frank,Paris,Phone,5,881,Frank,Paris,Phone,5,881
Charlie,New York,Monitor,4,389,Charlie,New York,Monitor,4,389
Eve,Paris,Laptop,9,665,Eve,Paris,Laptop,9,665
Frank,New York,Phone,1,642,Frank,New York,Phone,1,642
Bob,New York,Keyboard,9,654,Bob,New York,Keyboard,9,654
Frank,New York,Monitor,3,555,Frank,New York,Monitor,3,555
Bob,Tokyo,Mouse,4,826,Bob,Tokyo,Mouse,4,826
Alice,Sydney,Keyboard,2,185,Alice,Sydney,Keyboard,2,185
Alice,Sydney,Laptop,6,902,Alice,Sydney,Laptop,6,902
Bob,Paris,Tablet,8,693,Bob,Paris,Tablet,8,693
Bob,Sydney,Phone,2,205,Bob,Sydney,Phone,2,205
Frank,New York,Mouse,3,803,Frank,New York,Mouse,3,803
Charlie,Sydney,Phone,4,163,Charlie,Sydney,Phone,4,163
Alice,London,Laptop,2,805,Alice,London,Laptop,2,805
Eve,Paris,Laptop,6,223,Eve,Paris,Laptop,6,223
Alice,Sydney,Phone,2,718,Alice,Sydney,Phone,2,718
Eve,Paris,Monitor,5,796,Eve,Paris,Monitor,5,796
David,Paris,Phone,3,872,David,Paris,Phone,3,872
Frank,New York,Phone,9,944,Frank,New York,Phone,9,944
Charlie,London,Monitor,7,156,Charlie,London,Monitor,7,156
Frank,New York,Mouse,1,641,Frank,New York,Mouse,1,641
Charlie,Berlin,Laptop,7,942,Charlie,Berlin,Laptop,7,942
Bob,Paris,Monitor,9,781,Bob,Paris,Monitor,9,781
Alice,Sydney,Laptop,9,557,Alice,Sydney,Laptop,9,557
David,Paris,Keyboard,10,937,David,Paris,Keyboard,10,937
Eve,Berlin,Laptop,6,456,Eve,Berlin,Laptop,6,456
Eve,Sydney,Tablet,6,694,Eve,Sydney,Tablet,6,694
Charlie,Berlin,Mouse,4,168,Charlie,Berlin,Mouse,4,168
Frank,Sydney,Tablet,4,259,Frank,Sydney,Tablet,4,259
Eve,New York,Tablet,5,997,Eve,New York,Tablet,5,997
Bob,Tokyo,Laptop,5,624,Bob,Tokyo,Laptop,5,624
Charlie,New York,Phone,10,900,Charlie,New York,Phone,10,900
Eve,New York,Tablet,5,447,Eve,New York,Tablet,5,447
Frank,Berlin,Tablet,9,386,Frank,Berlin,Tablet,9,386
Eve,Berlin,Tablet,5,187,Eve,Berlin,Tablet,5,187
Alice,London,Laptop,2,838,Alice,London,Laptop,2,838
Bob,New York,Mouse,4,543,Bob,New York,Mouse,4,543
Eve,Tokyo,Keyboard,9,932,Eve,Tokyo,Keyboard,9,932
Eve,Tokyo,Keyboard,2,597,Eve,Tokyo,Keyboard,2,597
Alice,London,Tablet,4,767,Alice,London,Tablet,4,767
Charlie,Paris,Keyboard,2,717,Charlie,Paris,Keyboard,2,717
Frank,Paris,Mouse,6,219,Frank,Paris,Mouse,6,219
Frank,Tokyo,Mouse,8,305,Frank,Tokyo,Mouse,8,305
Frank,Tokyo,Monitor,9,836,Frank,Tokyo,Monitor,9,836
Frank,Tokyo,Tablet,1,210,Frank,Tokyo,Tablet,1,210
Frank,Paris,Mouse,8,765,Frank,Paris,Mouse,8,765
David,Sydney,Monitor,4,132,David,Sydney,Monitor,4,132
Alice,Berlin,Tablet,7,606,Alice,Berlin,Tablet,7,606
Bob,Berlin,Mouse,9,487,Bob,Berlin,Mouse,9,487
Frank,Sydney,Laptop,2,827,Frank,Sydney,Laptop,2,827
Frank,Paris,Phone,8,814,Frank,Paris,Phone,8,814
Charlie,New York,Tablet,5,358,Charlie,New York,Tablet,5,358
Bob,London,Mouse,5,592,Bob,London,Mouse,5,592
David,Paris,Mouse,2,265,David,Paris,Mouse,2,265
Frank,New York,Monitor,10,720,Frank,New York,Monitor,10,720
Frank,Paris,Monitor,2,568,Frank,Paris,Monitor,2,568
Frank,Tokyo,Phone,6,347,Frank,Tokyo,Phone,6,347
David,Paris,Mouse,9,954,David,Paris,Mouse,9,954
David,Paris,Phone,6,250,David,Paris,Phone,6,250
Frank,London,Mouse,2,893,Frank,London,Mouse,2,893
Frank,Sydney,Laptop,9,288,Frank,Sydney,Laptop,9,288
Alice,Sydney,Keyboard,7,667,Alice,Sydney,Keyboard,7,667
Eve,London,Phone,4,351,Eve,London,Phone,4,351
Bob,New York,Mouse,7,282,Bob,New York,Mouse,7,282
Bob,Paris,Keyboard,9,496,Bob,Paris,Keyboard,9,496
Alice,Berlin,Phone,6,192,Alice,Berlin,Phone,6,192
Eve,Paris,Tablet,8,208,Eve,Paris,Tablet,8,208
Charlie,Tokyo,Laptop,2,831,Charlie,Tokyo,Laptop,2,831
Frank,Paris,Phone,9,114,Frank,Paris,Phone,9,114
David,Sydney,Tablet,10,921,David,Sydney,Tablet,10,921
David,Tokyo,Phone,4,740,David,Tokyo,Phone,4,740
Bob,Berlin,Mouse,9,258,Bob,Berlin,Mouse,9,258
Bob,Tokyo,Mouse,5,473,Bob,Tokyo,Mouse,5,473
Bob,London,Tablet,5,902,Bob,London,Tablet,5,902
Eve,London,Tablet,3,164,Eve,London,Tablet,3,164
David,London,Monitor,2,397,David,London,Monitor,2,397
Bob,New York,Monitor,3,987,Bob,New York,Monitor,3,987
Bob,Tokyo,Phone,7,257,Bob,Tokyo,Phone,7,257
Alice,Paris,Monitor,5,811,Alice,Paris,Monitor,5,811
Frank,Sydney,Mouse,9,960,Frank,Sydney,Mouse,9,960
Eve,Berlin,Mouse,1,204,Eve,Berlin,Mouse,1,204
Frank,New York,Phone,10,992,Frank,New York,Phone,10,992
Frank,London,Phone,10,167,Frank,London,Phone,10,167
Frank,Tokyo,Mouse,7,172,Frank,Tokyo,Mouse,7,172
David,New York,Laptop,2,109,David,New York,Laptop,2,109
Alice,Berlin,Keyboard,4,594,Alice,Berlin,Keyboard,4,594
Charlie,Berlin,Tablet,4,555,Charlie,Berlin,Tablet,4,555
Charlie,London,Mouse,9,162,Charlie,London,Mouse,9,162
Frank,Tokyo,Phone,2,596,Frank,Tokyo,Phone,2,596
David,London,Monitor,5,533,David,London,Monitor,5,533
David,Sydney,Monitor,10,506,David,Sydney,Monitor,10,506
Bob,Sydney,Keyboard,9,840,Bob,Sydney,Keyboard,9,840
Alice,London,Tablet,6,506,Alice,London,Tablet,6,506
David,Berlin,Laptop,6,442,David,Berlin,Laptop,6,442
Alice,New York,Keyboard,6,407,Alice,New York,Keyboard,6,407
David,Paris,Laptop,7,496,David,Paris,Laptop,7,496
Eve,Sydney,Keyboard,9,364,Eve,Sydney,Keyboard,9,364
Bob,Tokyo,Monitor,5,535,Bob,Tokyo,Monitor,5,535
Frank,Berlin,Tablet,5,854,Frank,Berlin,Tablet,5,854
Bob,Berlin,Keyboard,6,466,Bob,Berlin,Keyboard,6,466
Alice,London,Laptop,3,353,Alice,London,Laptop,3,353
David,New York,Phone,7,816,David,New York,Phone,7,816
Eve,Berlin,Tablet,5,364,Eve,Berlin,Tablet,5,364
Alice,Berlin,Phone,10,802,Alice,Berlin,Phone,10,802
Alice,New York,Phone,5,573,Alice,New York,Phone,5,573
David,London,Laptop,9,585,David,London,Laptop,9,585
Charlie,London,Keyboard,9,691,Charlie,London,Keyboard,9,691
Eve,Berlin,Phone,8,589,Eve,Berlin,Phone,8,589
Eve,London,Keyboard,1,927,Eve,London,Keyboard,1,927
Eve,New York,Phone,7,462,Eve,New York,Phone,7,462
Bob,Sydney,Monitor,8,776,Bob,Sydney,Monitor,8,776
Alice,New York,Keyboard,5,924,Alice,New York,Keyboard,5,924
Charlie,Berlin,Laptop,2,295,Charlie,Berlin,Laptop,2,295
Alice,London,Tablet,9,930,Alice,London,Tablet,9,930
David,Sydney,Phone,1,584,David,Sydney,Phone,1,584
Frank,Berlin,Phone,10,472,Frank,Berlin,Phone,10,472
Eve,Paris,Mouse,5,212,Eve,Paris,Mouse,5,212
Bob,New York,Keyboard,7,778,Bob,New York,Keyboard,7,778
Bob,Berlin,Keyboard,9,540,Bob,Berlin,Keyboard,9,540
Alice,Tokyo,Tablet,4,471,Alice,Tokyo,Tablet,4,471
David,London,Laptop,9,523,David,London,Laptop,9,523
Frank,New York,Mouse,1,481,Frank,New York,Mouse,1,481
Frank,Sydney,Monitor,5,141,Frank,Sydney,Monitor,5,141
Bob,London,Keyboard,7,111,Bob,London,Keyboard,7,111
Frank,New York,Tablet,5,722,Frank,New York,Tablet,5,722
Frank,Berlin,Laptop,7,878,Frank,Berlin,Laptop,7,878
David,Tokyo,Monitor,9,521,David,Tokyo,Monitor,9,521
Charlie,Sydney,Phone,1,127,Charlie,Sydney,Phone,1,127
Alice,Berlin,Laptop,2,196,Alice,Berlin,Laptop,2,196
Bob,Tokyo,Mouse,8,125,Bob,Tokyo,Mouse,8,125
Alice,London,Laptop,2,460,Alice,London,Laptop,2,460
Eve,Tokyo,Phone,1,862,Eve,Tokyo,Phone,1,862
David,New York,Tablet,6,475,David,New York,Tablet,6,475
Bob,Paris,Keyboard,5,738,Bob,Paris,Keyboard,5,738
Alice,Sydney,Laptop,10,850,Alice,Sydney,Laptop,10,850
Charlie,Tokyo,Tablet,2,441,Charlie,Tokyo,Tablet,2,441
David,Sydney,Laptop,7,986,David,Sydney,Laptop,7,986
Eve,Paris,Tablet,5,929,Eve,Paris,Tablet,5,929
Frank,Paris,Monitor,1,705,Frank,Paris,Monitor,1,705
Alice,New York,Mouse,1,257,Alice,New York,Mouse,1,257
Bob,Berlin,Mouse,6,897,Bob,Berlin,Mouse,6,897
Eve,Tokyo,Phone,2,521,Eve,Tokyo,Phone,2,521
Alice,Sydney,Monitor,7,217,Alice,Sydney,Monitor,7,217
Bob,New York,Mouse,10,771,Bob,New York,Mouse,10,771
Eve,Paris,Mouse,7,466,Eve,Paris,Mouse,7,466
David,Berlin,Mouse,1,822,David,Berlin,Mouse,1,822
Frank,New York,Keyboard,1,874,Frank,New York,Keyboard,1,874
David,Paris,Laptop,8,678,David,Paris,Laptop,8,678
Alice,Tokyo,Keyboard,7,512,Alice,Tokyo,Keyboard,7,512
Charlie,Paris,Laptop,10,241,Charlie,Paris,Laptop,10,241
Eve,Berlin,Laptop,2,513,Eve,Berlin,Laptop,2,513
Charlie,Paris,Phone,6,717,Charlie,Paris,Phone,6,717
Alice,Tokyo,Monitor,6,579,Alice,Tokyo,Monitor,6,579
Frank,Paris,Laptop,6,250,Frank,Paris,Laptop,6,250
Alice,London,Tablet,10,519,Alice,London,Tablet,10,519
Charlie,London,Mouse,1,604,Charlie,London,Mouse,1,604
Alice,London,Tablet,5,519,Alice,London,Tablet,5,519
David,Berlin,Keyboard,8,968,David,Berlin,Keyboard,8,968
Eve,Sydney,Keyboard,7,584,Eve,Sydney,Keyboard,7,584
Eve,Sydney,Keyboard,8,715,Eve,Sydney,Keyboard,8,715
Frank,New York,Phone,8,251,Frank,New York,Phone,8,251
David,New York,Phone,1,484,David,New York,Phone,1,484
Eve,Paris,Laptop,7,123,Eve,Paris,Laptop,7,123
Bob,Sydney,Laptop,4,286,Bob,Sydney,Laptop,4,286
